Year,Cause,Sex,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
1988,B304,1,0,0,0,0,0,0,0,0,0,0,3,8,8,4,9,4,12,7,5,9,10,9,,,0,0,0,0,0
1988,B304,2,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,3,6,10,11,14,14,21,,,1,0,0,0,0
1988,B305,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,2,0,,,0,0,0,0,0
1988,B305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0
1988,B309,1,16,1,0,1,1,3,2,2,4,7,22,33,35,56,73,91,129,187,172,178,134,165,,,0,2,3,3,8
1988,B309,2,17,0,0,0,0,2,1,2,2,8,11,20,13,24,30,40,89,110,130,166,167,349,,,0,3,6,1,7
1988,B31,1,30,10,6,6,0,6,3,7,6,8,16,12,10,12,8,10,8,25,24,30,32,33,,,0,0,0,0,30
1988,B31,2,24,7,2,2,2,7,1,3,2,5,6,7,9,6,4,6,18,23,26,24,43,105,,,0,1,0,0,23
1988,B310,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B311,1,5,7,4,4,0,2,1,2,2,1,4,7,3,1,3,3,0,1,1,1,1,2,,,0,0,0,0,5
1988,B311,2,5,5,0,2,1,4,0,0,0,2,1,1,2,0,0,0,1,1,1,2,2,5,,,0,0,0,0,5
1988,B312,1,20,1,0,1,0,1,0,1,0,1,2,0,1,3,0,2,4,4,6,6,13,12,,,0,0,0,0,20
1988,B312,2,13,1,1,0,1,1,1,1,1,1,0,1,2,0,1,0,5,8,7,9,23,68,,,0,0,0,0,13
1988,B313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0
1988,B314,1,0,0,0,0,0,0,1,2,2,3,6,1,3,4,2,2,1,9,4,5,2,4,,,0,0,0,0,0
1988,B314,2,1,0,0,0,0,0,0,0,1,0,1,0,2,0,3,2,3,2,5,1,3,5,,,0,0,0,0,1
1988,B315,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1
1988,B315,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0
1988,B319,1,4,1,2,1,0,2,1,2,2,3,3,4,3,4,3,3,3,11,13,18,16,15,,,0,0,0,0,4
1988,B319,2,5,1,1,0,0,2,0,2,0,2,4,5,3,6,0,4,9,12,12,12,14,27,,,0,1,0,0,4
1988,B32,1,686,96,57,20,20,86,95,136,218,332,559,712,855,1163,1779,3449,6842,11193,15246,18266,17003,20858,,,14,23,27,48,588
1988,B32,2,479,93,30,32,20,55,82,97,176,259,382,441,543,793,1267,2483,4480,7018,10071,12884,14540,30452,,,10,22,17,43,397
1988,B320,1,47,8,3,1,2,1,1,0,2,1,5,2,4,8,5,5,11,19,39,29,35,53,,,0,0,0,2,45
1988,B320,2,25,6,1,1,0,3,0,1,2,0,2,3,2,6,6,10,18,18,25,29,56,140,,,0,0,0,1,24
1988,B321,1,378,37,33,6,8,38,35,49,90,174,341,431,457,537,617,922,1638,2632,3821,5689,6714,11508,,,6,13,25,34,306
1988,B321,2,257,47,21,18,7,25,24,40,79,115,204,215,229,256,329,564,941,1525,2543,4433,7079,20602,,,5,12,12,28,205
1988,B322,1,3,3,1,2,1,1,1,2,3,3,2,3,3,9,9,12,15,43,54,96,132,275,,,0,0,0,0,3
1988,B322,2,3,1,0,1,0,2,1,1,2,2,4,8,2,5,9,14,18,38,57,128,210,764,,,0,0,0,0,3
1988,B323,1,32,11,6,4,1,21,38,42,56,65,74,95,121,164,278,623,1279,1958,2598,2666,1919,1447,,,2,0,0,0,32
1988,B323,2,21,10,2,1,2,7,31,29,41,63,67,95,141,192,300,586,1013,1419,1889,1747,1277,1395,,,2,0,0,0,21
1988,B324,1,0,0,0,0,0,0,1,0,1,1,5,4,0,12,9,19,21,38,53,58,58,59,,,0,0,0,0,0
1988,B324,2,0,0,0,0,1,1,0,0,1,1,2,4,5,12,9,22,28,44,90,118,92,118,,,0,0,0,0,0
1988,B325,1,1,2,0,1,0,3,0,0,0,4,8,25,84,202,537,1304,2917,4935,6778,7369,6022,4903,,,5,0,0,0,1
1988,B325,2,1,3,0,0,0,0,1,4,4,3,7,13,43,152,392,944,1903,3126,4257,4660,3820,3701,,,2,0,0,0,1
1988,B326,1,22,4,1,2,1,4,1,10,10,13,25,24,32,40,63,128,257,475,684,959,994,1418,,,0,0,0,1,21
1988,B326,2,17,3,0,2,2,5,2,1,7,12,13,12,18,29,35,50,99,144,234,497,786,1896,,,1,1,1,0,15
1988,B327,1,2,0,0,0,0,0,0,0,3,3,2,3,5,11,10,9,31,44,43,64,77,103,,,0,0,0,0,2
1988,B327,2,2,0,0,0,0,0,0,0,0,0,1,2,6,3,7,11,22,34,65,59,82,176,,,0,0,0,1,1
1988,B329,1,201,31,13,4,7,18,18,33,53,68,97,125,149,180,251,427,673,1049,1176,1336,1052,1092,,,1,10,2,11,178
1988,B329,2,153,23,6,9,8,12,23,21,40,63,82,89,97,138,180,282,438,670,911,1213,1138,1660,,,0,9,4,13,127
1988,B33,1,1,0,0,0,0,0,0,0,0,3,1,2,0,1,4,4,1,9,3,2,1,7,,,0,0,0,0,1
1988,B33,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,1,1,3,6,13,26,,,0,0,0,0,2
1988,B330,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,1,1,2,0,0,,,0,0,0,0,0
1988,B330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,,,0,0,0,0,0
1988,B331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,,,0,0,0,0,0
1988,B331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,0,0,0,0,0
1988,B339,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,3,3,0,6,2,0,0,6,,,0,0,0,0,1
1988,B339,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,3,0,0,3,5,12,21,,,0,0,0,0,2
1988,B34,1,215,31,25,15,8,35,33,50,96,307,846,1650,2028,2290,2652,3418,4498,4761,4665,4383,3549,4041,,,10,6,5,28,176
1988,B34,2,163,23,20,10,11,25,20,39,81,233,394,640,848,1017,1295,1830,2733,3325,3978,4889,5367,9705,,,4,9,11,22,121
1988,B340,1,14,3,2,1,1,7,2,1,5,9,8,27,17,22,28,40,55,80,102,144,153,235,,,0,0,0,1,13
1988,B340,2,9,1,2,1,2,1,0,2,5,6,8,5,9,7,7,15,31,45,79,109,161,341,,,0,0,0,1,8
1988,B341,1,8,0,2,0,0,1,3,5,6,13,26,49,52,60,108,171,247,378,463,516,482,591,,,1,0,0,4,4
1988,B341,2,8,0,0,0,1,0,1,2,4,3,6,17,26,34,55,95,144,254,321,515,627,1140,,,0,0,0,3,5
1988,B342,1,3,2,0,1,0,3,9,2,1,2,3,9,7,8,11,15,25,23,31,25,32,29,,,0,1,0,1,1
1988,B342,2,0,1,0,2,1,3,4,2,2,4,4,3,4,2,4,13,15,25,24,32,34,53,,,0,0,0,0,0
1988,B343,1,20,1,1,2,1,1,0,1,1,0,5,4,3,14,12,22,31,37,55,78,112,129,,,0,5,3,5,7
1988,B343,2,21,0,0,0,0,0,0,0,2,0,2,3,9,10,13,12,28,51,87,103,130,326,,,0,7,3,5,6
1988,B344,1,16,7,1,1,1,8,4,3,6,5,10,19,22,33,26,50,90,123,200,243,265,378,,,0,0,0,0,16
1988,B344,2,20,1,4,2,3,2,4,2,4,8,9,6,9,17,31,44,91,131,219,371,548,1233,,,2,0,1,1,18
1988,B345,1,0,0,0,0,0,0,0,0,1,1,1,5,7,19,21,33,79,113,148,174,145,193,,,0,0,0,0,0
1988,B345,2,0,0,0,0,0,0,0,0,1,0,1,3,6,12,23,37,85,146,220,322,415,799,,,0,0,0,0,0
1988,B346,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,2,12,5,13,17,26,,,0,0,0,1,0
1988,B346,2,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,3,6,8,10,18,29,52,,,0,0,0,0,0
1988,B347,1,12,0,1,1,1,0,1,9,21,142,567,1137,1460,1600,1816,2170,2530,2213,1659,1027,543,279,,,7,0,0,0,12
1988,B347,2,9,1,2,0,0,1,0,8,15,116,232,422,544,609,755,956,1324,1265,1129,951,562,311,,,1,1,0,0,8
1988,B348,1,0,0,0,0,0,0,0,1,2,3,4,5,15,17,17,32,52,125,173,217,196,275,,,0,0,0,0,0
1988,B348,2,0,0,0,0,0,0,1,0,1,8,1,7,12,12,16,31,59,97,118,172,256,666,,,0,0,0,0,0
1988,B349,1,141,18,18,9,4,15,14,27,53,131,222,395,445,516,613,880,1387,1657,1829,1946,1604,1906,,,2,0,2,16,123
1988,B349,2,96,19,12,5,4,17,10,22,47,88,131,174,227,313,390,624,950,1303,1771,2296,2605,4784,,,1,1,7,12,76
1988,B35,1,128,4,6,2,2,4,8,25,41,95,147,212,246,279,405,570,1055,1603,2041,2981,3019,4585,,,1,4,35,36,53
1988,B35,2,113,6,3,3,3,8,9,16,39,60,100,109,157,237,306,523,882,1456,2128,3134,4184,8710,,,3,2,21,48,42
1988,B350,1,113,1,4,2,2,4,7,20,23,58,109,150,161,184,271,404,717,1075,1346,1854,1824,2550,,,1,1,34,35,43
1988,B350,2,105,5,2,3,2,6,3,11,29,38,66,69,99,142,191,339,598,908,1261,1706,2083,3846,,,0,2,19,47,37
1988,B351,1,3,1,0,0,0,0,0,0,2,3,4,3,12,12,11,17,16,45,40,90,92,145,,,0,1,0,0,2
1988,B351,2,2,1,1,0,0,0,2,0,4,5,6,9,13,11,22,22,36,62,89,156,226,446,,,1,0,0,0,2
1988,B352,1,0,0,0,0,0,0,0,0,0,0,1,3,1,2,4,6,9,18,15,18,21,40,,,0,0,0,0,0
1988,B352,2,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,13,8,17,25,27,47,80,,,0,0,0,0,0
1988,B353,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,5,5,8,5,19,,,0,0,0,0,0
1988,B353,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,2,7,7,8,26,71,,,0,0,0,0,0
1988,B359,1,12,2,2,0,0,0,1,5,16,33,33,56,71,81,118,143,309,460,635,1011,1077,1831,,,0,2,1,1,8
1988,B359,2,6,0,0,0,1,2,4,5,6,17,25,31,43,78,92,147,238,462,746,1237,1802,4267,,,2,0,2,1,3
1988,B36,1,1,0,0,0,0,0,0,0,0,1,2,1,4,6,10,9,41,52,80,113,141,247,,,0,0,0,0,1
1988,B360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,31,40,80,97,179,,,0,0,0,0,0
1988,B361,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1
1988,B362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,0,0,0,0,0
1988,B363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B369,1,0,0,0,0,0,0,0,0,0,1,2,1,4,5,10,5,18,21,40,33,44,67,,,0,0,0,0,0
1988,B37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B37,2,1,0,0,0,0,0,0,2,2,2,9,8,16,15,12,14,20,15,33,35,39,74,,,0,1,0,0,0
1988,B370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B370,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,5,3,8,12,,,0,0,0,0,0
1988,B371,2,0,0,0,0,0,0,0,1,0,0,2,3,6,4,2,2,0,0,1,3,0,1,,,0,0,0,0,0
1988,B372,2,0,0,0,0,0,0,0,0,0,0,3,2,2,7,5,9,9,6,12,12,7,12,,,0,0,0,0,0
1988,B373,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,7,1,2,3,6,7,,,0,0,0,0,0
1988,B374,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,5,,,0,0,0,0,0
1988,B375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B376,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B379,2,1,0,0,0,0,0,0,1,2,1,2,0,7,2,3,2,4,6,10,13,12,37,,,0,1,0,0,0
1988,B38,2,0,0,0,0,0,0,0,8,15,12,13,9,4,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B380,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B381,2,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B389,2,0,0,0,0,0,0,0,6,12,12,12,7,4,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B39,2,0,0,0,0,0,0,0,25,57,62,58,39,10,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B390,2,0,0,0,0,0,0,0,2,6,16,6,4,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B391,2,0,0,0,0,0,0,0,6,13,14,15,10,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B392,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B393,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B394,2,0,0,0,0,0,0,0,11,25,24,24,19,6,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B399,2,0,0,0,0,0,0,0,6,12,8,11,5,3,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B40,2,0,0,0,0,0,0,0,1,5,2,3,4,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B41,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B42,1,2,2,0,1,0,0,2,0,3,5,15,23,13,17,31,33,71,104,191,243,246,393,,,0,0,0,0,2
1988,B42,2,4,1,0,0,0,2,0,2,5,11,10,18,15,17,27,53,64,115,211,319,496,1065,,,0,2,0,0,2
1988,B420,1,1,1,0,0,0,0,2,0,0,1,6,11,8,12,19,10,22,29,48,50,47,51,,,0,0,0,0,1
1988,B420,2,1,0,0,0,0,0,0,1,1,3,4,8,6,2,11,15,26,30,48,58,83,176,,,0,1,0,0,0
1988,B429,1,1,1,0,1,0,0,0,0,3,4,9,12,5,5,12,23,49,75,143,193,199,342,,,0,0,0,0,1
1988,B429,2,3,1,0,0,0,2,0,1,4,8,6,10,9,15,16,38,38,85,163,261,413,889,,,0,1,0,0,2
1988,B43,1,8,2,3,0,1,2,5,11,19,27,31,36,50,59,97,117,170,255,299,281,245,259,,,0,1,0,0,7
1988,B43,2,2,1,0,2,0,5,14,27,66,95,108,100,140,154,181,237,361,443,603,665,631,1051,,,0,0,1,0,1
1988,B430,1,1,0,0,0,0,1,0,0,0,1,2,4,1,5,20,26,39,71,86,83,45,27,,,0,0,0,0,1
1988,B430,2,0,0,0,0,0,0,0,1,1,1,4,1,3,10,28,46,95,123,215,233,186,175,,,0,0,0,0,0
1988,B431,1,0,0,0,0,1,0,1,5,13,15,16,17,23,30,48,42,73,89,93,101,75,82,,,0,0,0,0,0
1988,B431,2,0,0,0,0,0,4,8,23,58,91,95,91,125,126,125,158,214,258,255,270,228,318,,,0,0,0,0,0
1988,B432,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,1,6,5,,,0,0,0,0,1
1988,B432,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,1,1,12,,,0,0,0,0,0
1988,B433,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,10,10,5,3,3,,,0,0,0,0,0
1988,B433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,,,0,0,0,0,0
1988,B434,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,6,8,5,9,13,16,16,8,,,0,0,0,0,0
1988,B434,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,8,10,11,14,16,,,0,0,0,0,0
1988,B435,1,5,1,3,0,0,0,1,2,1,7,8,8,12,7,8,15,15,26,37,23,27,26,,,0,0,0,0,5
1988,B435,2,0,1,0,1,0,1,1,1,4,1,2,1,2,12,11,14,18,16,28,32,30,35,,,0,0,0,0,0
1988,B436,1,0,1,0,0,0,0,0,1,2,1,2,3,5,9,7,7,14,26,38,31,35,45,,,0,0,0,0,0
1988,B436,2,0,0,0,0,0,0,0,1,1,0,1,1,1,1,5,7,12,14,25,26,37,91,,,0,0,0,0,0
1988,B437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B437,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0
1988,B439,1,1,0,0,0,0,1,3,3,3,2,3,3,7,3,5,15,15,22,18,21,38,63,,,0,1,0,0,0
1988,B439,2,2,0,0,1,0,0,5,1,2,2,5,6,9,4,8,8,16,21,66,92,135,403,,,0,0,1,0,1
1988,B44,1,4384,241,150,67,53,160,126,135,132,129,121,134,100,84,92,97,113,114,100,111,73,58,,,1,1510,1106,654,1114
1988,B44,2,3757,201,94,62,45,121,92,102,105,117,98,86,91,76,84,84,139,128,148,117,120,107,,,4,1224,836,557,1140
1988,B440,1,121,18,7,5,5,16,11,6,9,8,4,6,6,4,3,0,1,0,0,1,3,0,,,0,40,17,13,51
1988,B440,2,119,20,9,6,2,10,13,10,5,6,6,4,1,2,0,1,2,4,0,2,0,1,,,0,31,15,17,56
1988,B441,1,368,30,17,5,0,18,20,7,10,8,4,2,3,1,4,5,7,9,16,18,12,13,,,0,194,60,46,68
1988,B441,2,496,26,8,10,3,19,7,11,8,5,5,5,1,5,3,4,8,8,11,19,10,12,,,0,313,68,28,87
1988,B442,1,1745,125,84,45,31,102,78,93,83,80,81,89,68,57,55,55,56,67,49,49,26,9,,,0,130,558,403,654
1988,B442,2,1421,105,52,34,35,66,56,57,68,80,64,58,66,45,50,44,69,60,87,58,65,51,,,1,106,371,328,616
1988,B443,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,1
1988,B443,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,1,1,3
1988,B444,1,48,13,10,0,4,3,4,4,0,0,0,0,2,3,2,1,4,5,6,10,5,9,,,0,7,10,10,21
1988,B444,2,48,9,6,1,0,5,2,0,2,1,2,0,1,2,3,1,5,9,4,8,12,19,,,0,4,6,11,27
1988,B445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0
1988,B446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B446,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1
1988,B447,1,318,7,8,0,6,3,2,2,2,0,3,4,1,2,0,2,1,3,3,3,4,4,,,0,157,88,36,37
1988,B447,2,282,7,3,0,1,2,1,3,2,1,2,5,1,2,2,1,4,2,4,6,5,7,,,0,143,82,31,26
1988,B449,1,1780,48,24,12,7,18,11,23,28,33,29,33,20,17,28,34,44,30,26,30,23,22,,,1,979,373,146,282
1988,B449,2,1383,34,16,11,4,19,13,21,20,24,19,14,21,20,26,33,51,45,42,24,28,17,,,3,625,293,141,324
1988,B45,1,10280,56,13,6,4,13,3,4,2,1,3,0,0,1,0,0,0,0,0,1,0,1,,,5,6265,2156,1214,645
1988,B45,2,7756,34,10,5,1,4,2,1,2,4,1,2,0,1,1,0,0,0,0,0,0,0,,,3,4828,1613,866,449
1988,B450,1,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,52,16,5,4
1988,B450,2,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,40,14,10,6
1988,B451,1,1318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1198,91,19,10
1988,B451,2,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,954,75,22,9
1988,B452,1,1884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,3,1708,117,17,42
1988,B452,2,1422,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,2,1289,92,11,30
1988,B453,1,123,0,0,0,0,2,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,,,0,25,59,38,1
1988,B453,2,93,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,18,47,22,6
1988,B454,1,4441,52,12,4,2,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1949,1301,667,524
1988,B454,2,3105,30,9,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,1405,960,408,332
1988,B455,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,12,7,1,2
1988,B455,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,9,5,0,0
1988,B459,1,2415,1,1,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,,0,1321,565,467,62
1988,B459,2,1992,2,1,0,1,2,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1113,420,393,66
1988,B46,1,3861,105,36,22,6,47,54,192,382,649,856,858,632,525,540,693,966,1198,1269,1289,1127,1606,,,56,48,53,229,3531
1988,B46,2,2625,81,28,15,5,37,30,98,180,294,318,384,324,257,309,347,572,742,938,1248,1524,3592,,,34,44,45,168,2368
1988,B460,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3,3,2,,,0,0,0,0,1
1988,B460,2,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,3,5,0,7,12,,,0,0,1,0,2
1988,B461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0
1988,B461,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0
1988,B462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B463,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1988,B464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,2,,,0,0,0,0,1
1988,B464,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,10,,,0,0,0,0,1
1988,B465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,26,32,78,254,,,0,0,0,0,0
1988,B465,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,24,39,132,817,,,0,0,0,0,0
1988,B466,1,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,5,22,182,3086
1988,B466,2,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,28,129,2022
1988,B467,1,17,5,3,1,1,4,1,1,5,18,18,13,14,24,44,54,110,162,203,242,223,333,,,1,0,0,0,17
1988,B467,2,19,4,2,0,0,3,1,4,4,3,3,7,13,14,24,44,82,126,163,245,340,819,,,0,0,0,0,19
1988,B469,1,547,100,33,21,5,43,53,191,376,631,838,845,617,501,495,638,854,1029,1039,1007,819,1014,,,55,43,31,47,426
1988,B469,2,421,77,26,15,5,33,29,93,176,291,314,376,311,243,285,302,488,608,746,960,1044,1934,,,34,42,16,39,324
1988,B47,1,120,127,144,152,138,766,860,4911,6189,4797,3715,2821,2171,1635,1355,1220,1209,1144,1023,868,736,511,,,44,1,2,6,111
1988,B47,2,98,138,118,116,98,459,463,2047,1728,1412,1200,911,820,613,606,619,623,697,730,741,584,372,,,6,0,2,3,93
1988,B470,1,0,2,2,0,1,4,12,54,66,69,75,56,41,27,30,16,11,10,12,6,6,9,,,5,0,0,0,0
1988,B470,2,0,0,1,0,0,1,4,6,4,6,7,5,3,3,2,2,2,2,3,2,3,1,,,0,0,0,0,0
1988,B471,1,113,87,122,135,119,696,759,4689,5822,4422,3357,2508,1881,1410,1157,1078,1067,1044,949,820,708,480,,,38,1,2,6,104
1988,B471,2,97,98,90,100,86,433,434,2005,1684,1355,1148,870,773,580,589,597,606,671,709,719,564,349,,,6,0,2,3,92
1988,B472,1,1,1,0,1,1,8,9,9,10,9,10,11,10,5,3,4,3,11,4,5,1,4,,,0,0,0,0,1
1988,B472,2,0,0,0,1,1,6,8,10,0,6,11,4,7,4,2,4,2,3,1,1,0,0,,,0,0,0,0,0
1988,B473,1,0,2,0,4,1,10,21,55,115,116,99,92,78,60,50,43,46,42,30,14,7,2,,,0,0,0,0,0
1988,B473,2,0,1,0,0,1,5,4,8,15,11,9,8,4,3,4,3,3,4,1,1,3,4,,,0,0,0,0,0
1988,B474,1,1,0,0,3,0,9,12,24,76,97,126,98,115,87,77,46,50,20,12,5,0,0,,,0,0,0,0,1
1988,B474,2,1,1,1,1,0,6,3,4,10,20,16,16,24,17,8,7,7,7,1,2,0,2,,,0,0,0,0,1
1988,B479,1,5,35,20,9,16,39,47,80,100,84,48,56,46,46,38,33,32,17,16,18,14,16,,,1,0,0,0,5
1988,B479,2,0,38,26,14,10,8,10,14,15,14,9,8,9,6,1,6,3,10,15,16,14,16,,,0,0,0,0,0
1988,B48,1,11,16,8,12,3,8,21,141,318,661,967,791,442,279,142,138,119,106,70,82,64,53,,,9,0,0,1,10
1988,B48,2,6,13,5,2,2,13,11,50,107,210,231,208,153,90,75,71,95,86,70,76,58,132,,,1,0,0,0,6
